1;trench;893.00;10.57;1498.00;2.03;0
1;trench;899.00;10.82;1521.00;5.05;0
1;trench;918.00;10.20;1580.00;6.25;0
1;trench;853.00;10.63;1540.00;4.09;0
1;trench;862.00;10.60;1544.00;0.47;0
1;trench;818.00;10.20;1576.00;2.04;0
1;trench;840.00;10.30;1573.00;4.70;0
1;trench;913.00;10.60;1541.00;2.54;0
1;trench;816.00;10.55;1525.00;3.74;0
1;trench;880.00;10.50;1514.00;0.48;0
1;trench;906.00;10.43;1589.00;3.14;0
1;trench;832.00;10.50;1520.00;5.81;0
1;trench;805.00;10.18;1582.00;2.54;0
1;trench;837.00;10.25;1577.00;5.21;0
1;trench;891.00;10.60;1560.00;1.59;0
1;trench;892.00;10.60;1551.00;4.25;0
1;trench;928.00;10.50;1550.00;0.99;0
1;trench;806.00;10.30;1535.00;3.66;0
1;trench;901.00;10.20;1585.00;0.04;0
1;trench;907.00;10.45;1572.00;2.70;0
1;trench;843.00;10.38;1564.00;5.72;0
1;trench;927.00;10.32;1607.00;0.64;0
1;trench;917.00;10.50;1551.00;4.76;0
1;trench;895.00;10.85;1535.00;2.61;0
1;trench;808.00;10.57;1550.00;2.71;0
1;trench;867.00;10.60;1535.00;0.55;0
1;trench;900.00;10.40;1600.00;3.21;0
1;trench;850.00;10.30;1570.00;4.77;0
1;trench;806.00;10.40;1549.00;1.16;0
1;trench;806.00;10.10;1591.00;5.28;0
1;trench;905.00;10.57;1502.00;0.20;0
1;trench;876.00;10.32;1556.00;3.22;0
1;trench;923.00;10.13;1568.00;5.88;0
1;trench;942.00;10.30;1552.00;2.26;0
1;trench;934.00;10.25;1561.00;0.11;0
1;trench;940.00;10.38;1608.00;1.67;0
1;trench;811.00;10.30;1608.00;5.79;0
1;trench;888.00;10.30;1601.00;0.71;0
1;trench;827.00;10.50;1565.00;4.83;0
1;trench;922.00;10.35;1580.00;0.11;0
1;trench;929.00;10.50;1596.00;2.78;0
1;trench;926.00;10.50;1545.00;5.44;0
1;trench;949.00;10.57;1589.00;2.17;0
1;trench;863.00;10.13;1574.00;3.38;0
1;trench;927.00;10.50;1534.00;1.22;0
1;trench;866.00;10.57;1513.00;5.34;0
1;trench;835.00;10.80;1535.00;5.45;0
1;trench;923.00;10.18;1577.00;3.29;0
1;trench;800.00;10.15;1536.00;5.95;0
1;trench;845.00;10.35;1568.00;2.33;0
1;trench;915.00;10.35;1585.00;3.89;0
1;trench;936.00;10.60;1590.00;1.73;0
1;trench;950.00;10.40;1611.00;4.40;0
1;trench;852.00;10.28;1574.00;0.78;0
1;trench;861.00;10.95;1517.00;2.34;0
1;trench;865.00;10.48;1511.00;0.18;0
1;trench;917.00;10.30;1611.00;2.84;0
1;trench;905.00;10.30;1582.00;5.50;0
1;trench;793.00;10.32;1597.00;2.24;0
1;trench;799.00;10.32;1554.00;3.45;0
1;bunker;897.00;10.57;1557.00;1.29;0
1;bunker;927.00;10.32;1556.00;2.85;0
1;bunker;925.00;10.40;1581.00;5.51;0
1;bunker;809.00;10.60;1552.00;1.90;0
1;bunker;817.00;10.28;1567.00;6.02;0
1;bunker;901.00;10.48;1599.00;6.12;0
1;bunker;806.00;10.30;1603.00;3.96;0
1;bunker;877.00;10.55;1513.00;1.80;0
1;bunker;951.00;10.48;1583.00;4.46;0
1;bunker;811.00;10.10;1578.00;6.03;0
1;bunker;799.00;10.32;1607.00;2.41;0
1;bunker;927.00;10.20;1570.00;0.25;0
1;bunker;904.00;10.78;1514.00;1.45;0
1;bunker;797.00;10.10;1536.00;4.47;0
1;bunker;917.00;10.30;1610.00;0.85;0
1;bunker;885.00;10.60;1508.00;3.52;0
1;bunker;937.00;10.35;1605.00;5.08;0
1;bunker;918.00;10.60;1532.00;2.92;0
1;bunker;866.00;10.10;1569.00;5.58;0
1;bunker;832.00;10.60;1565.00;1.96;0
1;bunker;812.00;10.57;1526.00;4.98;0
1;bunker;947.00;10.43;1561.00;6.19;0
1;bunker;923.00;10.20;1571.00;4.03;0
1;bunker;924.00;10.25;1576.00;0.41;0
1;bunker;828.00;10.43;1552.00;1.97;0
1;bunker;837.00;10.32;1571.00;4.63;0
1;bunker;803.00;10.30;1582.00;2.47;0
1;bunker;855.00;10.68;1542.00;5.14;0
1;bunker;869.00;10.30;1554.00;0.41;0
1;bunker;907.00;10.45;1572.00;4.54;0
1;bunker;894.00;10.60;1514.00;0.92;0
1;bunker;891.00;10.50;1574.00;2.48;0
1;bunker;954.00;10.65;1601.00;5.14;0
1;bunker;877.00;10.70;1537.00;2.98;0
1;bunker;877.00;10.53;1564.00;4.19;0
1;bunker;900.00;10.48;1592.00;0.92;0
1;bunker;914.00;10.50;1555.00;3.59;0
1;bunker;800.00;10.10;1541.00;6.25;0
1;bunker;851.00;10.65;1548.00;2.64;0
1;bunker;854.00;10.30;1573.00;5.65;0
1;bunker;877.00;10.43;1557.00;2.04;0
1;bunker;882.00;10.78;1530.00;4.70;0
1;bunker;919.00;10.60;1593.00;2.54;0
1;bunker;900.00;10.70;1535.00;4.10;0
1;bunker;929.00;10.48;1599.00;0.48;0
1;bunker;928.00;10.23;1613.00;3.15;0
1;bunker;833.00;10.53;1530.00;6.16;0
1;bunker;831.00;10.53;1524.00;1.09;0
1;bunker;791.00;10.30;1600.00;5.21;0
1;bunker;913.00;10.40;1605.00;1.59;0
1;bunker;907.00;10.45;1578.00;3.15;0
1;bunker;807.00;10.32;1535.00;0.99;0
1;bunker;856.00;10.10;1569.00;3.66;0
1;bunker;866.00;10.88;1526.00;0.04;0
1;bunker;884.00;10.30;1596.00;1.60;0
1;bunker;887.00;10.10;1586.00;5.72;0
1;bunker;801.00;10.40;1551.00;0.65;0
1;bunker;927.00;10.53;1541.00;4.77;0
1;bunker;843.00;10.48;1566.00;0.04;0
1;bunker;847.00;10.30;1571.00;4.17;0
1;bunker;917.00;10.18;1581.00;5.37;0
1;bunker;864.00;10.57;1513.00;3.21;0
1;bunker;923.00;10.53;1550.00;6.23;0
1;bunker;867.00;10.55;1511.00;1.16;0
1;coastal_bunker;816.00;10.10;1612.00;-4.58;0
1;coastal_bunker;794.00;9.55;1544.00;-1.57;0
1;coastal_bunker;796.00;10.10;1574.00;-1.37;0
1;coastal_bunker;794.00;9.50;1567.00;-1.97;0
1;coastal_bunker;794.00;10.13;1556.00;-2.11;0
1;coastal_bunker;912.00;10.15;1612.00;-2.82;0
1;coastal_bunker;905.00;9.95;1611.00;-3.46;0
1;coastal_bunker;816.00;10.10;1593.00;-3.66;0
1;coastal_bunker;888.00;10.30;1604.00;-2.21;0
1;coastal_bunker;815.00;10.10;1594.00;-4.25;0
1;coastal_bunker;789.00;9.50;1593.00;-1.57;0
1;coastal_bunker;880.00;10.40;1581.00;-3.06;0
1;coastal_bunker;821.00;9.50;1588.00;-2.92;0
1;coastal_bunker;794.00;10.10;1537.00;-2.74;0
1;coastal_bunker;838.00;10.15;1584.00;-2.98;0
1;coastal_bunker;931.00;10.23;1615.00;-3.14;0
1;coastal_bunker;884.00;9.50;1586.00;-0.79;0
1;coastal_bunker;872.00;10.38;1576.00;-2.98;0
1;coastal_bunker;940.00;10.28;1619.00;-3.14;0
1;coastal_bunker;855.00;10.10;1579.00;-3.61;0
1;coastal_bunker;889.00;9.50;1585.00;-0.79;0
1;dockyard;787.00;10.25;1619.00;-2.27;0
1;anti_air_building;915.00;10.60;1535.00;1.73;0
1;anti_air_building;862.00;10.20;1570.00;4.40;0
1;anti_air_building;812.00;10.10;1585.00;5.96;0
1;synthetic_refinery;924.00;10.25;1576.00;2.34;0
1;fuel_silo;851.00;10.38;1545.00;0.18;0
1;radar_station;872.00;10.28;1555.00;3.22;0
1;rocket_site;904.00;10.45;1587.00;4.40;0
1;nuclear_reactor;847.00;10.70;1524.00;0.79;0
2;arms_factory;1283.00;11.20;1007.00;3.45;0
2;arms_factory;1303.00;10.53;972.00;1.29;0
2;arms_factory;1310.00;11.23;1050.00;5.41;0
2;arms_factory;1308.00;13.15;998.00;5.51;0
2;arms_factory;1280.00;11.10;1026.00;3.35;0
2;arms_factory;1298.00;14.78;1035.00;6.01;0
2;industrial_complex;1293.00;12.98;1007.00;2.40;0
2;industrial_complex;1316.00;11.35;1051.00;3.96;0
2;industrial_complex;1305.00;13.07;981.00;1.80;0
2;industrial_complex;1300.00;11.82;999.00;3.00;0
2;industrial_complex;1302.00;12.50;1036.00;0.84;0
2;industrial_complex;1300.00;14.25;1008.00;2.40;0
2;air_base;1297.00;11.57;974.00;5.07;0
2;naval_base;1272.00;9.63;1021.00;-1.77;18637
2;naval_base;1317.00;10.15;1000.00;1.57;18534
2;naval_base;1299.00;9.82;967.00;-0.11;17750
2;naval_base;1285.00;9.85;1048.00;-2.68;19157
2;naval_base;1310.00;10.20;977.00;1.57;18534
2;naval_base;1324.00;10.10;1043.00;-4.12;18114
2;naval_base;1279.00;10.48;1001.00;-1.19;18637
2;naval_base;1297.00;10.30;1053.00;-3.14;19157
2;naval_base;1277.00;9.50;1039.00;-1.45;18637
2;naval_base;1324.00;10.35;1030.00;-4.43;18114
2;naval_base;1325.00;10.10;1016.00;-4.04;18114
2;naval_base;1278.00;9.50;987.00;-1.19;18637
2;trench;1300.00;15.13;1021.00;3.07;0
2;trench;1296.00;13.40;1009.00;6.09;0
2;trench;1289.00;12.38;1022.00;2.47;0
2;trench;1317.00;10.53;1017.00;5.13;0
2;trench;1299.00;11.95;973.00;1.52;0
2;trench;1278.00;11.68;1032.00;4.54;0
2;trench;1289.00;13.05;1039.00;5.74;0
2;trench;1307.00;12.03;1052.00;3.58;0
2;trench;1309.00;12.57;991.00;5.14;0
2;trench;1309.00;13.15;1008.00;1.52;0
2;trench;1312.00;12.40;1038.00;4.19;0
2;trench;1289.00;10.57;1001.00;2.03;0
2;trench;1312.00;11.25;1004.00;5.05;0
2;trench;1291.00;11.80;995.00;6.25;0
2;trench;1318.00;11.28;1071.00;4.09;0
2;bunker;1321.00;11.38;1025.00;0.47;0
2;bunker;1319.00;10.28;1014.00;2.04;0
2;bunker;1307.00;12.13;1013.00;4.70;0
2;bunker;1322.00;10.10;1045.00;2.54;0
2;bunker;1290.00;10.90;1008.00;3.74;0
2;bunker;1308.00;10.45;967.00;0.48;0
2;bunker;1303.00;15.20;1007.00;3.14;0
2;bunker;1279.00;10.70;1026.00;5.81;0
2;bunker;1297.00;14.05;1037.00;2.54;0
2;bunker;1300.00;11.70;1049.00;5.21;0
2;bunker;1288.00;11.78;996.00;1.59;0
2;bunker;1295.00;14.38;1028.00;4.25;0
2;bunker;1314.00;11.20;1002.00;0.99;0
2;bunker;1297.00;11.10;984.00;3.66;0
2;bunker;1279.00;10.63;1043.00;0.04;0
2;coastal_bunker;1321.00;10.00;1060.00;-4.12;0
2;coastal_bunker;1286.00;10.00;1049.00;-2.68;0
2;coastal_bunker;1275.00;9.60;1030.00;-1.77;0
2;coastal_bunker;1282.00;9.93;987.00;-1.19;0
2;coastal_bunker;1280.00;9.90;1046.00;-2.86;0
2;coastal_bunker;1326.00;10.20;1027.00;-4.43;0
2;coastal_bunker;1307.00;9.85;960.00;-0.11;0
2;coastal_bunker;1316.00;10.53;987.00;1.57;0
2;coastal_bunker;1325.00;10.15;1025.00;-4.04;0
2;coastal_bunker;1317.00;10.18;1001.00;1.57;0
2;coastal_bunker;1279.00;10.43;1008.00;-1.19;0
2;coastal_bunker;1298.00;10.43;1053.00;-3.14;0
2;dockyard;1325.00;10.10;1023.00;-4.04;0
2;anti_air_building;1302.00;10.57;1051.00;5.88;0
2;anti_air_building;1286.00;10.30;1001.00;2.26;0
2;anti_air_building;1302.00;10.35;964.00;0.11;0
2;synthetic_refinery;1289.00;10.93;1000.00;1.67;0
2;fuel_silo;1297.00;11.53;994.00;5.79;0
2;radar_station;1299.00;14.82;1020.00;1.43;0
2;rocket_site;1289.00;10.88;1002.00;4.83;0
2;nuclear_reactor;1301.00;10.23;968.00;0.11;0
3;arms_factory;679.00;10.30;1500.00;5.41;0
3;arms_factory;714.00;10.57;1508.00;5.51;0
3;arms_factory;764.00;10.32;1492.00;3.35;0
3;arms_factory;728.00;10.70;1523.00;6.01;0
3;arms_factory;732.00;10.30;1486.00;2.40;0
3;arms_factory;697.00;10.30;1557.00;3.96;0
3;industrial_complex;727.00;10.32;1550.00;1.80;0
3;industrial_complex;690.00;10.40;1552.00;3.00;0
3;industrial_complex;733.00;10.40;1511.00;0.84;0
3;industrial_complex;725.00;10.40;1515.00;2.40;0
3;industrial_complex;700.00;10.10;1489.00;5.07;0
3;industrial_complex;720.00;10.30;1502.00;1.45;0
3;air_base;692.00;10.60;1516.00;4.47;0
3;naval_base;689.00;10.30;1560.00;-3.25;17822
3;naval_base;762.00;9.80;1540.00;-3.14;18464
3;naval_base;647.00;9.50;1534.00;-1.57;17536
3;naval_base;724.00;10.18;1559.00;-4.39;18464
3;naval_base;706.00;9.50;1474.00;0.00;17834
3;naval_base;742.00;9.88;1542.00;-3.56;18464
3;naval_base;732.00;9.80;1466.00;-1.25;17834
3;naval_base;632.00;9.50;1522.00;-1.77;17536
3;naval_base;671.00;9.50;1497.00;-0.40;17834
3;naval_base;670.00;10.18;1562.00;-4.22;17822
3;naval_base;650.00;10.25;1542.00;-1.49;19122
3;naval_base;718.00;9.50;1475.00;-0.22;17834
3;naval_base;642.00;10.23;1559.00;-1.57;19122
3;naval_base;694.00;10.20;1557.00;-3.03;17822
3;naval_base;753.00;9.85;1546.00;-3.36;18464
3;naval_base;696.00;10.23;1458.00;-2.36;17834
3;naval_base;664.00;10.18;1505.00;-0.46;17834
3;naval_base;646.00;9.50;1507.00;-0.46;17536
3;naval_base;776.00;10.10;1539.00;-3.28;17832
3;naval_base;691.00;10.13;1488.00;-0.32;17834
3;naval_base;694.00;9.50;1485.00;-0.46;17834
3;naval_base;685.00;9.50;1491.00;-0.54;17834
3;naval_base;733.00;10.30;1539.00;-4.07;18464
3;naval_base;730.00;10.30;1547.00;-4.25;18464
3;naval_base;646.00;9.95;1545.00;0.00;19122
3;naval_base;683.00;9.50;1492.00;-0.69;17834
3;trench;725.00;10.30;1490.00;2.04;0
3;trench;718.00;10.40;1504.00;4.70;0
3;trench;772.00;10.50;1513.00;2.54;0
3;trench;660.00;10.25;1535.00;3.74;0
3;trench;693.00;10.25;1499.00;0.48;0
3;trench;740.00;10.23;1487.00;3.14;0
3;trench;700.00;10.43;1552.00;5.81;0
3;trench;761.00;10.32;1522.00;2.54;0
3;trench;703.00;10.28;1561.00;5.21;0
3;trench;699.00;10.10;1484.00;1.59;0
3;trench;685.00;10.50;1508.00;4.25;0
3;trench;720.00;10.82;1530.00;0.99;0
3;trench;700.00;10.60;1544.00;3.66;0
3;trench;737.00;10.57;1515.00;0.04;0
3;trench;759.00;10.23;1480.00;2.70;0
3;trench;777.00;10.30;1518.00;5.72;0
3;trench;687.00;10.43;1550.00;0.64;0
3;trench;725.00;10.15;1477.00;4.76;0
3;trench;659.00;10.20;1509.00;2.61;0
3;trench;649.00;10.35;1515.00;2.71;0
3;trench;676.00;10.55;1512.00;0.55;0
3;trench;665.00;10.35;1537.00;3.21;0
3;trench;755.00;10.25;1537.00;4.77;0
3;trench;668.00;10.32;1532.00;1.16;0
3;trench;779.00;10.20;1504.00;5.28;0
3;trench;749.00;10.50;1519.00;0.20;0
3;trench;675.00;10.32;1527.00;3.22;0
3;trench;788.00;10.20;1530.00;5.88;0
3;trench;648.00;10.30;1549.00;2.26;0
3;trench;709.00;10.60;1521.00;0.11;0
3;trench;725.00;10.40;1515.00;1.67;0
3;trench;645.00;10.28;1555.00;5.79;0
3;trench;749.00;10.35;1489.00;0.71;0
3;trench;703.00;10.48;1501.00;4.83;0
3;trench;729.00;10.55;1536.00;0.11;0
3;trench;651.00;10.30;1518.00;2.78;0
3;trench;710.00;10.55;1511.00;5.44;0
3;trench;746.00;10.25;1470.00;2.17;0
3;trench;731.00;10.57;1532.00;3.38;0
3;trench;662.00;10.25;1513.00;1.22;0
3;trench;661.00;10.30;1555.00;5.34;0
3;trench;716.00;10.53;1542.00;5.45;0
3;trench;702.00;10.10;1486.00;3.29;0
3;trench;696.00;10.25;1457.00;5.95;0
3;trench;690.00;10.20;1497.00;2.33;0
3;trench;690.00;10.23;1490.00;3.89;0
3;bunker;722.00;10.78;1528.00;1.73;0
3;bunker;710.00;10.68;1546.00;4.40;0
3;bunker;677.00;10.40;1508.00;0.78;0
3;bunker;723.00;10.25;1480.00;2.34;0
3;bunker;705.00;10.10;1477.00;0.18;0
3;bunker;725.00;10.63;1536.00;2.84;0
3;bunker;672.00;10.40;1549.00;5.50;0
3;bunker;751.00;10.30;1510.00;2.24;0
3;bunker;656.00;10.30;1511.00;3.45;0
3;bunker;757.00;10.30;1512.00;1.29;0
3;bunker;646.00;10.25;1520.00;2.85;0
3;bunker;662.00;10.30;1552.00;5.51;0
3;bunker;670.00;10.50;1545.00;1.90;0
3;bunker;679.00;10.60;1515.00;6.02;0
3;bunker;781.00;10.28;1531.00;6.12;0
3;bunker;741.00;10.30;1500.00;3.96;0
3;bunker;684.00;10.30;1505.00;1.80;0
3;bunker;695.00;10.60;1519.00;4.46;0
3;bunker;696.00;10.82;1542.00;6.03;0
3;bunker;743.00;10.23;1469.00;2.41;0
3;bunker;690.00;10.60;1539.00;0.25;0
3;bunker;732.00;10.30;1503.00;1.45;0
3;bunker;637.00;10.18;1554.00;4.47;0
3;bunker;691.00;10.20;1495.00;0.85;0
3;bunker;776.00;10.30;1510.00;3.52;0
3;bunker;758.00;10.15;1483.00;5.08;0
3;bunker;691.00;10.15;1489.00;2.92;0
3;bunker;720.00;10.30;1500.00;5.58;0
3;bunker;704.00;10.80;1539.00;1.96;0
3;bunker;750.00;10.28;1543.00;4.98;0
3;bunker;738.00;10.28;1467.00;6.19;0
3;bunker;707.00;10.73;1514.00;4.03;0
3;bunker;767.00;10.30;1537.00;0.41;0
3;bunker;700.00;10.55;1511.00;1.97;0
3;bunker;725.00;10.70;1530.00;4.63;0
3;bunker;725.00;10.53;1521.00;2.47;0
3;bunker;643.00;10.23;1548.00;5.14;0
3;bunker;664.00;10.20;1530.00;0.41;0
3;bunker;649.00;10.20;1508.00;4.54;0
3;bunker;696.00;10.05;1488.00;0.92;0
3;bunker;698.00;10.45;1501.00;2.48;0
3;bunker;732.00;10.40;1479.00;5.14;0
3;bunker;667.00;10.32;1513.00;2.98;0
3;bunker;777.00;10.28;1503.00;4.19;0
3;bunker;728.00;10.48;1538.00;0.92;0
3;bunker;694.00;10.20;1458.00;3.59;0
3;coastal_bunker;649.00;9.55;1542.00;-1.49;0
3;coastal_bunker;701.00;10.18;1455.00;0.46;0
3;coastal_bunker;659.00;9.55;1505.00;-0.46;0
3;coastal_bunker;761.00;10.15;1539.00;-3.14;0
3;coastal_bunker;734.00;10.28;1538.00;-4.07;0
3;coastal_bunker;694.00;9.50;1486.00;-0.46;0
3;coastal_bunker;633.00;9.50;1545.00;-1.57;0
3;coastal_bunker;672.00;9.50;1497.00;-0.40;0
3;coastal_bunker;661.00;10.13;1561.00;-3.00;0
3;coastal_bunker;776.00;10.18;1543.00;-3.28;0
3;coastal_bunker;720.00;10.20;1563.00;-4.39;0
3;coastal_bunker;715.00;9.50;1467.00;-1.25;0
3;coastal_bunker;695.00;9.50;1559.00;-3.03;0
3;coastal_bunker;718.00;10.15;1476.00;-0.22;0
3;coastal_bunker;642.00;9.55;1534.00;-2.21;0
3;coastal_bunker;689.00;10.32;1559.00;-3.25;0
3;coastal_bunker;747.00;10.20;1543.00;-3.36;0
3;coastal_bunker;736.00;9.85;1539.00;-3.56;0
3;coastal_bunker;640.00;9.55;1519.00;-1.77;0
3;coastal_bunker;656.00;9.50;1504.00;0.90;0
3;coastal_bunker;680.00;9.50;1493.00;-0.69;0
3;coastal_bunker;687.00;9.50;1487.00;-0.54;0
3;coastal_bunker;650.00;9.60;1546.00;0.00;0
3;coastal_bunker;729.00;10.28;1549.00;-4.25;0
3;coastal_bunker;694.00;9.50;1489.00;-0.32;0
3;coastal_bunker;701.00;9.50;1477.00;0.00;0
3;dockyard;664.00;9.82;1504.00;-0.46;0
3;anti_air_building;715.00;10.30;1486.00;5.28;0
3;anti_air_building;747.00;10.30;1494.00;0.55;0
3;anti_air_building;732.00;10.28;1498.00;3.22;0
3;synthetic_refinery;659.00;10.43;1530.00;5.88;0
3;fuel_silo;720.00;10.55;1518.00;3.73;0
3;radar_station;713.00;10.60;1511.00;0.55;0
3;rocket_site;747.00;10.30;1471.00;1.67;0
3;nuclear_reactor;696.00;10.30;1499.00;4.33;0
4;arms_factory;652.00;10.30;1685.00;3.35;0
4;arms_factory;651.00;10.23;1683.00;6.01;0
4;arms_factory;640.00;10.35;1686.00;2.40;0
4;arms_factory;664.00;10.48;1693.00;3.96;0
4;arms_factory;665.00;10.35;1690.00;1.80;0
4;arms_factory;707.00;11.10;1697.00;3.00;0
4;industrial_complex;763.00;10.30;1699.00;0.84;0
4;industrial_complex;762.00;10.23;1697.00;2.40;0
4;industrial_complex;688.00;10.30;1703.00;5.07;0
4;industrial_complex;745.00;10.63;1711.00;1.45;0
4;industrial_complex;687.00;10.28;1690.00;4.47;0
4;industrial_complex;678.00;10.35;1688.00;0.85;0
4;air_base;723.00;10.40;1714.00;3.51;0
4;naval_base;642.00;9.98;1691.00;-1.98;17455
4;naval_base;689.00;9.85;1691.00;0.46;18609
4;naval_base;627.00;9.50;1679.00;-1.57;17455
4;naval_base;639.00;10.23;1688.00;-2.82;17455
4;naval_base;761.00;9.50;1696.00;-0.90;17964
4;naval_base;676.00;9.55;1685.00;0.38;18609
4;naval_base;799.00;10.15;1692.00;0.32;18351
4;naval_base;723.00;9.95;1691.00;1.14;17964
4;naval_base;711.00;10.30;1671.00;0.12;17710
4;naval_base;746.00;10.35;1735.00;-3.14;18237
4;naval_base;700.00;10.25;1744.00;-2.94;17727
4;naval_base;740.00;10.25;1735.00;-3.61;18237
4;naval_base;663.00;10.30;1706.00;-2.36;18281
4;naval_base;737.00;9.57;1699.00;-0.09;17964
4;naval_base;693.00;9.88;1682.00;-0.22;18609
4;naval_base;748.00;10.32;1700.00;-0.24;17964
4;naval_base;694.00;10.43;1731.00;-2.77;17727
4;naval_base;791.00;10.00;1692.00;0.59;18351
4;naval_base;731.00;9.60;1696.00;0.38;17964
4;trench;736.00;10.40;1712.00;2.03;0
4;trench;706.00;10.55;1684.00;5.05;0
4;trench;778.00;10.30;1710.00;6.25;0
4;trench;734.00;10.63;1736.00;4.09;0
4;trench;754.00;10.10;1721.00;0.47;0
4;trench;679.00;10.35;1716.00;2.04;0
4;trench;699.00;10.30;1684.00;4.70;0
4;trench;664.00;10.57;1695.00;2.54;0
4;trench;759.00;10.28;1714.00;3.74;0
4;trench;664.00;10.30;1702.00;0.48;0
4;trench;789.00;10.30;1704.00;3.14;0
4;trench;644.00;10.32;1678.00;5.81;0
4;trench;752.00;10.35;1706.00;2.54;0
4;trench;786.00;10.30;1697.00;5.21;0
4;trench;718.00;10.55;1728.00;1.59;0
4;trench;773.00;10.30;1709.00;4.25;0
4;trench;684.00;10.48;1703.00;0.99;0
4;trench;695.00;10.68;1713.00;3.66;0
4;trench;716.00;10.32;1711.00;0.04;0
4;trench;778.00;10.30;1716.00;2.70;0
4;trench;711.00;10.48;1679.00;5.72;0
4;trench;716.00;11.23;1737.00;0.64;0
4;trench;629.00;10.15;1680.00;4.76;0
4;bunker;762.00;10.30;1704.00;2.61;0
4;bunker;747.00;10.82;1717.00;2.71;0
4;bunker;655.00;10.28;1686.00;0.55;0
4;bunker;717.00;11.18;1741.00;3.21;0
4;bunker;800.00;10.30;1706.00;4.77;0
4;bunker;725.00;10.98;1733.00;1.16;0
4;bunker;634.00;10.30;1681.00;5.28;0
4;bunker;695.00;10.20;1685.00;0.20;0
4;bunker;685.00;10.55;1698.00;3.22;0
4;bunker;740.00;10.63;1715.00;5.88;0
4;bunker;792.00;10.30;1696.00;2.26;0
4;bunker;669.00;10.50;1704.00;0.11;0
4;bunker;730.00;10.28;1709.00;1.67;0
4;bunker;708.00;10.75;1690.00;5.79;0
4;bunker;762.00;10.20;1714.00;0.71;0
4;bunker;688.00;10.60;1731.00;4.83;0
4;bunker;775.00;10.45;1716.00;0.11;0
4;bunker;619.00;10.38;1678.00;2.78;0
4;bunker;710.00;10.18;1673.00;5.44;0
4;bunker;713.00;10.32;1729.00;2.17;0
4;bunker;743.00;10.48;1701.00;3.38;0
4;bunker;773.00;10.38;1711.00;1.22;0
4;bunker;666.00;10.20;1689.00;5.34;0
4;coastal_bunker;731.00;10.43;1740.00;-3.61;0
4;coastal_bunker;666.00;10.07;1707.00;-2.36;0
4;coastal_bunker;681.00;9.60;1686.00;0.46;0
4;coastal_bunker;707.00;9.93;1671.00;-0.88;0
4;coastal_bunker;717.00;10.80;1743.00;-2.94;0
4;coastal_bunker;637.00;9.55;1665.00;-0.52;0
4;coastal_bunker;723.00;9.95;1691.00;1.14;0
4;coastal_bunker;655.00;10.20;1704.00;-3.46;0
4;coastal_bunker;795.00;9.50;1692.00;0.32;0
4;coastal_bunker;627.00;10.50;1685.00;-1.57;0
4;coastal_bunker;666.00;9.50;1686.00;0.38;0
4;coastal_bunker;758.00;9.50;1698.00;-0.90;0
4;coastal_bunker;691.00;10.45;1731.00;-2.77;0
4;coastal_bunker;750.00;10.18;1735.00;-3.14;0
4;coastal_bunker;693.00;9.50;1681.00;-0.22;0
4;coastal_bunker;780.00;9.60;1688.00;0.59;0
4;coastal_bunker;734.00;9.53;1697.00;-0.09;0
4;coastal_bunker;747.00;9.50;1699.00;-0.24;0
4;coastal_bunker;731.00;9.60;1696.00;0.38;0
